search_in,fit_to,H1,H2,H3,INFO,INFO_HTML,OUTPUT,OUTPUT_2,SHOW_FROM,SHOW_TO
OUTAGE_EVENT_KAR_B_EB_2022-06-01_OUTEB_Q2_,OUT%KAR_B,PROPER,EVENTS OUTAGE,EB_KAR_B,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EB KAR_B</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-06-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                          125 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-06-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Sonstiges</TD><TD>                         590 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-06-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Rauchgasreinigung</TD><TD>                            78 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-06-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>               794 </TD></TR>
 </TABLE> ",EB_KAR_B,2022-06-01,,
OUTAGE_EVENT_KAR_B_EB_2022-07-01_OUTEB_Q3_,OUT%KAR_B,PROPER,EVENTS OUTAGE,EB_KAR_B,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EB KAR_B</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-07-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                          149 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-07-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Dampferzeuger</TD><TD>                             21 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-07-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Rauchgasreinigung</TD><TD>                            85 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-07-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Sonstiges::D21 - Brennstoff</TD><TD>                          210 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-07-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>               465 </TD></TR>
 </TABLE> ",EB_KAR_B,2022-07-01,,
OUTAGE_EVENT_KAR_B_EB_2022-08-01_OUTEB_Q3_,OUT%KAR_B,PROPER,EVENTS OUTAGE,EB_KAR_B,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EB KAR_B</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-08-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                     4,247 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-08-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Dampferzeuger::A2 - Schaden</TD><TD>                          591 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-08-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Dampferzeuger</TD><TD>                      1,524 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-08-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Reparatur / Störung Turbosatz</TD><TD>                             31 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-08-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Sonstiges::A1 - Störung ohne Schaden</TD><TD>                               7 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-08-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>            6,401 </TD></TR>
 </TABLE> ",EB_KAR_B,2022-08-01,,
OUTAGE_EVENT_KAR_B_EB_2022-09-01_OUTEB_Q3_,OUT%KAR_B,PROPER,EVENTS OUTAGE,EB_KAR_B,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EB KAR_B</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-09-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                     3,524 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-09-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Dampferzeuger</TD><TD>                         596 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-09-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Reparatur / Störung Turbosatz</TD><TD>                          137 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-09-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Rauchgasreinigung</TD><TD>                         266 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-09-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>           4,522 </TD></TR>
 </TABLE> ",EB_KAR_B,2022-09-01,,
OUTAGE_EVENT_KAR_B_EB_2022-10-01_OUTEB_Q4_,OUT%KAR_B,PROPER,EVENTS OUTAGE,EB_KAR_B,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EB KAR_B</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-10-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Turbosatz::A1 - Störung ohne Schaden</TD><TD>                            48 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-10-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Rauchgasreinigung::A1 - Störung ohne Schaden</TD><TD>                            79 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-10-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Sonstiges</TD><TD>                            74 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-10-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Revision / Umbaumaßnahmen::B7 - Revision</TD><TD>                      3,231 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-10-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>            3,431 </TD></TR>
 </TABLE> ",EB_KAR_B,2022-10-01,,
OUTAGE_EVENT_KAR_B_EB_2022-11-01_OUTEB_Q4_,OUT%KAR_B,PROPER,EVENTS OUTAGE,EB_KAR_B,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EB KAR_B</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-11-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Kesselreinigung</TD><TD>                           113 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-11-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Revision / Umbaumaßnahmen::B7 - Revision</TD><TD>                       1,819 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-11-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>            1,933 </TD></TR>
 </TABLE> ",EB_KAR_B,2022-11-01,,
OUTAGE_EVENT_KAR_B_EB_2022-12-01_OUTEB_Q4_,OUT%KAR_B,PROPER,EVENTS OUTAGE,EB_KAR_B,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EB KAR_B</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-12-01</TD><TD>ACTIVE</TD><TD>Sonstige Informationen</TD><TD>                            57 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-12-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                      2,124 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-12-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Brennstoffmangel::D21 - Brennstoff</TD><TD>                      3,140 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-12-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Reparatur / Störung Turbosatz</TD><TD>                           117 </TD></TR>
<TR><TD>EB</TD><TD>KAR_B</TD><TD>2022-12-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>           5,438 </TD></TR>
 </TABLE> ",EB_KAR_B,2022-12-01,,
OUTAGE_EVENT_AC_9_EC_2022-01-01_OUTEC_Q1_,OUT%AC_9,PROPER,EVENTS OUTAGE,EC_AC_9,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC AC_9</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-01-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                     2,003 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-01-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Brennstoffersatz</TD><TD>-                       293 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-01-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Sonstiges</TD><TD>                          681 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-01-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Messungen, Versuche und Prüfungen::D2 - Außeneinfluß ohne Schaden</TD><TD>                         478 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-01-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Messungen, Versuche und Prüfungen</TD><TD>                      2,172 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-01-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Messungen, Versuche und Prüfungen</TD><TD>                         904 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-01-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Wetterbedingte Minderleistung::D23 - Klima</TD><TD>                    18,419 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-01-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>         24,364 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-01-01</TD><TD>ENTFALLEN</TD><TD>D2 - Außeneinfluß ohne Schaden::testing netcode</TD><TD>-                   8,134 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-01-01</TD><TD>ENTFALLEN</TD><TD>testing netcode</TD><TD>-                  3,797 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-01-01</TD><TD>ENTFALLEN</TD><TD>2: Minderleistung::D23 - Klima::Unable to regul</TD><TD>-                   9,816 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-01-01</TD><TD>ENTFALLEN Ergebnis</TD><TD></TD><TD>-        21,747 </TD></TR>
 </TABLE> ",EC_AC_9,2022-01-01,,
OUTAGE_EVENT_AC_9_EC_2022-02-01_OUTEC_Q1_,OUT%AC_9,PROPER,EVENTS OUTAGE,EC_AC_9,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC AC_9</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-02-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                   18,686 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-02-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen::K0 - Brennstoffbedingte Minderleistung</TD><TD>                      1,628 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-02-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Brennstoffersatz</TD><TD>-                14,077 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-02-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Brennstoffersatz::D21 - Brennstoff</TD><TD>-                         113 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-02-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Brennstoffmangel::D21 - Brennstoff</TD><TD>                     4,570 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-02-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Wetterbedingte Minderleistung::D23 - Klima</TD><TD>                   16,800 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-02-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>         27,494 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-02-01</TD><TD>ENTFALLEN</TD><TD>2: Minderleistung::D23 - Klima::Unable to regul</TD><TD>-                16,800 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-02-01</TD><TD>ENTFALLEN</TD><TD>Bad quality bio</TD><TD>-                         711 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-02-01</TD><TD>ENTFALLEN</TD><TD>2: Minderleistung::Gasfiring on la</TD><TD>                      1,736 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-02-01</TD><TD>ENTFALLEN</TD><TD>2: Minderleistung::bad quality bio</TD><TD>-                       306 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-02-01</TD><TD>ENTFALLEN Ergebnis</TD><TD></TD><TD>-        16,081 </TD></TR>
 </TABLE> ",EC_AC_9,2022-02-01,,
OUTAGE_EVENT_AC_9_EC_2022-03-01_OUTEC_Q1_,OUT%AC_9,PROPER,EVENTS OUTAGE,EC_AC_9,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC AC_9</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-03-01</TD><TD>ACTIVE</TD><TD>Sonstige Informationen</TD><TD>                            63 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-03-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Sonstige Maßnahmen</TD><TD>                  53,748 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-03-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                   12,030 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-03-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Brennstoffersatz</TD><TD>-                  4,863 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-03-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Messungen, Versuche und Prüfungen</TD><TD>                             17 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-03-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Messungen, Versuche und Prüfungen::D23 - Klima</TD><TD>                             19 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-03-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Wetterbedingte Minderleistung::D23 - Klima</TD><TD>                   16,564 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-03-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>         77,578 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-03-01</TD><TD>ENTFALLEN</TD><TD>2: Minderleistung::D23 - Klima::Unable to regul</TD><TD>-                18,600 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-03-01</TD><TD>ENTFALLEN</TD><TD>2: Minderleistung::Trip bi mill 30</TD><TD>-                       206 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-03-01</TD><TD>ENTFALLEN</TD><TD>Gas replacement</TD><TD>                       8,611 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-03-01</TD><TD>ENTFALLEN Ergebnis</TD><TD></TD><TD>-        10,195 </TD></TR>
 </TABLE> ",EC_AC_9,2022-03-01,,
OUTAGE_EVENT_AC_9_EC_2022-04-01_OUTEC_Q2_,OUT%AC_9,PROPER,EVENTS OUTAGE,EC_AC_9,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC AC_9</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ACTIVE</TD><TD>Brennstoffersatz</TD><TD>-                             5 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ACTIVE</TD><TD>Sonstige Informationen</TD><TD>                         530 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Sonstige Maßnahmen</TD><TD>                  22,968 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                     6,845 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen::K0 - Brennstoffbedingte Minderleistung</TD><TD>                      1,967 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Brennstoffersatz</TD><TD>-                  4,832 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Messungen, Versuche und Prüfungen</TD><TD>                         239 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Revision / Umbaumaßnahmen</TD><TD>                223,216 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Wetterbedingte Minderleistung::D23 - Klima</TD><TD>                     9,453 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>       260,382 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ENTFALLEN</TD><TD>test</TD><TD>-                       234 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ENTFALLEN</TD><TD>2: Minderleistung::D23 - Klima::Unable to regul</TD><TD>-                18,000 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ENTFALLEN</TD><TD>mill 40 out of </TD><TD>-                  6,456 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ENTFALLEN</TD><TD>Gas replacement</TD><TD>                   12,922 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ENTFALLEN</TD><TD>It is not possi</TD><TD>-                        401 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ENTFALLEN</TD><TD>mill 50 out of </TD><TD>-                13,406 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ENTFALLEN</TD><TD>opstart curve</TD><TD>-                  6,783 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ENTFALLEN</TD><TD>mill 20 out of </TD><TD>-                  6,456 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ENTFALLEN</TD><TD>Overhaul for re</TD><TD>-                14,829 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-04-01</TD><TD>ENTFALLEN Ergebnis</TD><TD></TD><TD>-        53,641 </TD></TR>
 </TABLE> ",EC_AC_9,2022-04-01,,
OUTAGE_EVENT_AC_9_EC_2022-05-01_OUTEC_Q2_,OUT%AC_9,PROPER,EVENTS OUTAGE,EC_AC_9,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC AC_9</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-05-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Sonstige Maßnahmen</TD><TD>                  35,846 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-05-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                     2,676 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-05-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Bekohlung/Entaschung</TD><TD>                      1,440 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-05-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Sonstiges</TD><TD>                      1,056 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-05-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Wetterbedingte Minderleistung::D23 - Klima</TD><TD>                   18,600 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-05-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>          59,617 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-05-01</TD><TD>ENTFALLEN</TD><TD>2: Minderleistung::D23 - Klima::Unable to regul</TD><TD>-                18,600 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-05-01</TD><TD>ENTFALLEN</TD><TD>Temperatures mi</TD><TD>-                        125 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-05-01</TD><TD>ENTFALLEN</TD><TD>2: Minderleistung::Temperatures mi</TD><TD>-                        125 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-05-01</TD><TD>ENTFALLEN Ergebnis</TD><TD></TD><TD>-        18,850 </TD></TR>
 </TABLE> ",EC_AC_9,2022-05-01,,
OUTAGE_EVENT_AC_9_EC_2022-06-01_OUTEC_Q2_,OUT%AC_9,PROPER,EVENTS OUTAGE,EC_AC_9,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC AC_9</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-06-01</TD><TD>ACTIVE</TD><TD>Reparatur / Störung Sonstiges</TD><TD>                      2,103 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-06-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                     2,770 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-06-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Brennstoffersatz</TD><TD>-                             8 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-06-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Brennstoffmangel::D21 - Brennstoff</TD><TD>                         578 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-06-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Bekohlung/Entaschung</TD><TD>                          120 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-06-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Wetterbedingte Minderleistung::D23 - Klima</TD><TD>                   15,234 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-06-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>         20,796 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-06-01</TD><TD>ENTFALLEN</TD><TD>K - Jahresstillstandsprogramm::Pollenstop,  an</TD><TD>-                 11,358 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-06-01</TD><TD>ENTFALLEN</TD><TD>2: Minderleistung::D23 - Klima::Unable to regul</TD><TD>-                 21,810 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-06-01</TD><TD>ENTFALLEN</TD><TD>D23 - Klima::Unable to regul</TD><TD>-                  4,680 </TD></TR>
<TR><TD>EC</TD><TD>AC_9</TD><TD>2022-06-01</TD><TD>ENTFALLEN Ergebnis</TD><TD></TD><TD>-       37,848 </TD></TR>
 </TABLE> ",EC_AC_9,2022-06-01,,
